"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,DateCollected
Samoa,16607,0.0,29.0,0.0,1605.0,0.0,14973.0,82116.0,143.0,187397.0,926612.0,202239.0,Australia/Oceania,2023-02-26
Monaco,16106,0.0,67.0,0.0,15992.0,0.0,47.0,404846.0,1684.0,78646.0,1976875.0,39783.0,Europe,2023-02-26
Dominica,15760,0.0,74.0,0.0,15673.0,0.0,13.0,217848.0,1023.0,229344.0,3170187.0,72344.0,North America,2023-02-26
Djibouti,15690,0.0,189.0,0.0,15427.0,0.0,74.0,15441.0,186.0,305941.0,301094.0,1016097.0,Africa,2023-02-26
Marshall Islands,15598,0.0,17.0,0.0,15528.0,0.0,53.0,259720.0,283.0,0.0,0.0,60057.0,Australia/Oceania,2023-02-26
CAR,15368,0.0,113.0,0.0,15200.0,0.0,55.0,3063.0,23.0,81294.0,16205.0,5016678.0,Africa,2023-02-26
Gambia,12586,0.0,372.0,0.0,12189.0,0.0,25.0,4919.0,145.0,155686.0,60851.0,2558482.0,Africa,2023-02-26
Saint Martin,12257,0.0,63.0,0.0,1399.0,0.0,10795.0,308507.0,1586.0,112382.0,2828643.0,39730.0,North America,2023-02-26
Vanuatu,12014,0.0,14.0,0.0,11976.0,0.0,24.0,37330.0,44.0,24976.0,77606.0,321832.0,Australia/Oceania,2023-02-26
Greenland,11971,0.0,21.0,0.0,2761.0,0.0,9189.0,210117.0,369.0,164926.0,2894810.0,56973.0,North America,2023-02-26
Yemen,11945,0.0,2159.0,0.0,9124.0,0.0,662.0,383.0,69.0,329592.0,10579.0,31154867.0,Asia,2023-02-26
Caribbean Netherlands,11672,0.0,38.0,0.0,10476.0,0.0,1158.0,438023.0,1426.0,30126.0,1130559.0,26647.0,North America,2023-02-26
Sint Maarten,11016,0.0,91.0,0.0,10905.0,0.0,20.0,250557.0,2070.0,62056.0,1411454.0,43966.0,North America,2023-02-26
Eritrea,10189,0.0,103.0,0.0,10086.0,0.0,0.0,2782.0,28.0,23693.0,6470.0,3662244.0,Africa,2023-02-26
Niger,9931,0.0,312.0,0.0,8890.0,0.0,729.0,381.0,12.0,254538.0,9759.0,26083660.0,Africa,2023-02-26
St. Vincent Grenadines,9589,0.0,123.0,0.0,9466.0,0.0,0.0,85961.0,1103.0,113703.0,1019292.0,111551.0,North America,2023-02-26
Antigua and Barbuda,9106,0.0,146.0,0.0,8954.0,0.0,6.0,91509.0,1467.0,18901.0,189943.0,99509.0,North America,2023-02-26
Comoros,8998,0.0,161.0,0.0,8837.0,0.0,0.0,9916.0,177.0,0.0,0.0,907419.0,Africa,2023-02-26
Guinea-Bissau,8953,0.0,176.0,0.0,8660.0,0.0,117.0,4339.0,85.0,145231.0,70385.0,2063367.0,Africa,2023-02-26
Liberia,8065,0.0,294.0,0.0,7768.0,0.0,3.0,1520.0,55.0,139824.0,26356.0,5305117.0,Africa,2023-02-26
Sierra Leone,7760,0.0,126.0,0.0,,,,934.0,15.0,259958.0,31296.0,8306436.0,Africa,2023-02-26
Chad,7675,0.0,194.0,0.0,4874.0,0.0,2607.0,441.0,11.0,191341.0,10988.0,17413580.0,Africa,2023-02-26
British Virgin Islands,7305,0.0,64.0,0.0,,,,238757.0,2092.0,107339.0,3508269.0,30596.0,North America,2023-02-26
Cook Islands,7025,0.0,2.0,0.0,7012.0,0.0,11.0,399806.0,114.0,19690.0,1120596.0,17571.0,Australia/Oceania,2023-02-26
Saint Kitts and Nevis,6596,0.0,46.0,0.0,6546.0,0.0,4.0,122441.0,854.0,126927.0,2356129.0,53871.0,North America,2023-02-26
Turks and Caicos,6551,0.0,38.0,0.0,6491.0,0.0,22.0,164842.0,956.0,611527.0,15387811.0,39741.0,North America,2023-02-26
Sao Tome and Principe,6281,0.0,77.0,0.0,6203.0,0.0,1.0,27587.0,338.0,29036.0,127530.0,227679.0,Africa,2023-02-26
Palau,5988,0.0,9.0,0.0,5976.0,0.0,3.0,328416.0,494.0,69136.0,3791806.0,18233.0,Australia/Oceania,2023-02-26
St. Barth,5439,0.0,6.0,0.0,,,,546908.0,603.0,78646.0,7908095.0,9945.0,North America,2023-02-26
Nauru,5247,0.0,1.0,0.0,5075.0,0.0,171.0,481244.0,92.0,20509.0,1881042.0,10903.0,Australia/Oceania,2023-02-26
Kiribati,5013,0.0,18.0,0.0,2703.0,0.0,2292.0,40618.0,146.0,0.0,0.0,123419.0,Australia/Oceania,2023-02-26
Anguilla,3904,0.0,12.0,0.0,3879.0,0.0,13.0,256336.0,788.0,51382.0,3373736.0,15230.0,North America,2023-02-26
Macao,3514,1.0,121.0,0.0,3387.0,9.0,6.0,5264.0,181.0,7850.0,11760.0,667490.0,Asia,2023-02-26
Saint Pierre Miquelon,3452,0.0,2.0,0.0,2449.0,0.0,1001.0,599410.0,347.0,25400.0,4410488.0,5759.0,North America,2023-02-26
Wallis and Futuna,3427,0.0,7.0,0.0,438.0,0.0,2982.0,312056.0,637.0,20508.0,1867419.0,10982.0,Australia/Oceania,2023-02-26
Tuvalu,2805,0.0,0.0,0.0,0.0,0.0,2805.0,232471.0,0.0,0.0,0.0,12066.0,Australia/Oceania,2023-02-26
Saint Helena,2166,0.0,0.0,0.0,2.0,0.0,2164.0,354211.0,0.0,0.0,0.0,6115.0,Africa,2023-02-26
Falkland Islands,1930,0.0,0.0,0.0,1930.0,0.0,0.0,545352.0,0.0,8632.0,2439107.0,3539.0,South America,2023-02-26
Montserrat,1403,0.0,8.0,0.0,1376.0,0.0,19.0,282578.0,1611.0,17762.0,3577442.0,4965.0,North America,2023-02-26
Niue,788,5.0,0.0,0.0,766.0,14.0,22.0,485820.0,0.0,0.0,0.0,1622.0,Australia/Oceania,2023-02-26
Diamond Princess,712,0.0,13.0,0.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-02-26
Vatican City,29,0.0,0.0,0.0,29.0,0.0,0.0,36295.0,0.0,0.0,0.0,799.0,Europe,2023-02-26
Western Sahara,10,0.0,1.0,0.0,9.0,0.0,0.0,16.0,2.0,0.0,0.0,626161.0,Africa,2023-02-26
MS Zaandam,9,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-02-26
Tokelau,5,0.0,0.0,0.0,0.0,0.0,5.0,3628.0,0.0,0.0,0.0,1378.0,Australia/Oceania,2023-02-26
World,679865129,112273.0,6799716.0,705.0,652669816.0,157321.0,20395597.0,87220.0,872.3,0.0,0.0,0.0,All,2023-02-27
USA,105276823,6894.0,1145556.0,70.0,102654350.0,33706.0,1476917.0,314442.0,3422.0,1166805671.0,3485028.0,334805269.0,North America,2023-02-27
India,44686371,169.0,530771.0,1.0,44153343.0,140.0,2257.0,31768.0,377.0,918535118.0,653003.0,1406631776.0,Asia,2023-02-27
France,39616580,841.0,164929.0,52.0,39383240.0,4999.0,68411.0,604054.0,2515.0,271490188.0,4139547.0,65584518.0,Europe,2023-02-27
Germany,38144033,32970.0,167951.0,139.0,37679400.0,17900.0,296682.0,454726.0,2002.0,122332384.0,1458359.0,83883596.0,Europe,2023-02-27
Brazil,37038230,13813.0,699006.0,59.0,36216411.0,30436.0,122813.0,171988.0,3246.0,63776166.0,296146.0,215353593.0,South America,2023-02-27
Japan,33190564,5598.0,72320.0,52.0,21683904.0,1535.0,11434340.0,264288.0,576.0,95014492.0,756576.0,125584838.0,Asia,2023-02-27
S. Korea,30502904,4026.0,33961.0,15.0,30278033.0,0.0,190910.0,594252.0,662.0,15804065.0,307892.0,51329899.0,Asia,2023-02-27
Italy,25576852,0.0,188094.0,0.0,25219653.0,0.0,169105.0,424422.0,3121.0,267663187.0,4441601.0,60262770.0,Europe,2023-02-27
UK,24341615,0.0,206246.0,0.0,24084330.0,3549.0,51039.0,355363.0,3011.0,522526476.0,7628357.0,68497907.0,Europe,2023-02-27
Russia,22262717,9580.0,396065.0,30.0,21600487.0,9250.0,266165.0,152687.0,2716.0,273400000.0,1875095.0,145805947.0,Europe,2023-02-27
Turkey,17042722,0.0,101492.0,0.0,,,,199186.0,1186.0,162743369.0,1902052.0,85561976.0,Asia,2023-02-27
Spain,13763336,0.0,119380.0,0.0,13607068.0,0.0,36888.0,294597.0,2555.0,471036328.0,10082298.0,46719142.0,Europe,2023-02-27
Vietnam,11526905,4.0,43186.0,0.0,10614763.0,3.0,868956.0,116488.0,436.0,85826548.0,867342.0,98953541.0,Asia,2023-02-27
Australia,11366361,0.0,19373.0,0.0,11314814.0,0.0,32174.0,436014.0,743.0,78835048.0,3024116.0,26068792.0,Australia/Oceania,2023-02-27
Argentina,10044125,0.0,130463.0,0.0,9909871.0,913.0,3791.0,218302.0,2836.0,35716069.0,776264.0,46010234.0,South America,2023-02-27
Taiwan,10033107,7744.0,17908.0,44.0,9690990.0,23339.0,324209.0,419996.0,750.0,30742304.0,1286903.0,23888595.0,Asia,2023-02-27
Netherlands,8595257,1107.0,22992.0,0.0,8558606.0,479.0,13659.0,499392.0,1336.0,25984435.0,1509718.0,17211447.0,Europe,2023-02-27
Iran,7567824,122.0,144845.0,3.0,7339283.0,78.0,83696.0,87975.0,1684.0,55034937.0,639771.0,86022837.0,Asia,2023-02-27
Mexico,7450992,7841.0,332986.0,48.0,6687704.0,7415.0,430302.0,56635.0,2531.0,19571192.0,148759.0,131562772.0,North America,2023-02-27
Indonesia,6735780,152.0,160911.0,3.0,6571457.0,270.0,3412.0,24131.0,576.0,114158919.0,408975.0,279134505.0,Asia,2023-02-27
Poland,6415708,429.0,118868.0,0.0,5335940.0,0.0,960900.0,169999.0,3150.0,38260137.0,1013788.0,37739785.0,Europe,2023-02-27
Colombia,6359464,0.0,142615.0,0.0,6182304.0,0.0,34545.0,123454.0,2769.0,36951507.0,717327.0,51512762.0,South America,2023-02-27
Austria,5905594,3454.0,21887.0,6.0,5831152.0,4551.0,52555.0,651349.0,2414.0,211273524.0,23302116.0,9066710.0,Europe,2023-02-27
Greece,5849949,0.0,36077.0,0.0,5801783.0,0.0,12089.0,567040.0,3497.0,102228365.0,9909078.0,10316637.0,Europe,2023-02-27
Portugal,5566708,0.0,26117.0,0.0,5537148.0,0.0,3443.0,548954.0,2575.0,45968702.0,4533148.0,10140570.0,Europe,2023-02-27
Ukraine,5382095,0.0,111175.0,0.0,5261929.0,0.0,8991.0,124608.0,2574.0,32603805.0,754855.0,43192122.0,Europe,2023-02-27
Chile,5164922,1606.0,64176.0,10.0,5095408.0,2210.0,5338.0,268305.0,3334.0,48430725.0,2515856.0,19250195.0,South America,2023-02-27
Malaysia,5042585,190.0,36957.0,0.0,4996409.0,177.0,9219.0,151972.0,1114.0,68079467.0,2051756.0,33181072.0,Asia,2023-02-27
Israel,4798654,965.0,12284.0,15.0,4781252.0,0.0,5118.0,514546.0,1317.0,41373364.0,4436346.0,9326000.0,Asia,2023-02-27
DPRK,4772813,0.0,74.0,0.0,4772739.0,0.0,0.0,183636.0,3.0,0.0,0.0,25990679.0,Asia,2023-02-27
Thailand,4728035,204.0,33911.0,9.0,4692636.0,0.0,1488.0,67468.0,484.0,17270775.0,246450.0,70078203.0,Asia,2023-02-27
Belgium,4717655,0.0,33717.0,0.0,4658340.0,558.0,25598.0,404315.0,2890.0,36709556.0,3146099.0,11668278.0,Europe,2023-02-27
Czechia,4608142,106.0,42434.0,5.0,4557205.0,870.0,8503.0,429192.0,3952.0,56990911.0,5308006.0,10736784.0,Europe,2023-02-27
Canada,4591149,1341.0,51249.0,27.0,4497620.0,1576.0,42280.0,119597.0,1335.0,66343123.0,1728207.0,38388419.0,North America,2023-02-27
Peru,4485684,68.0,219429.0,23.0,4264334.0,110.0,1921.0,133169.0,6514.0,38024834.0,1128862.0,33684208.0,South America,2023-02-27
Switzerland,4389655,0.0,14452.0,0.0,4371249.0,0.0,3954.0,500323.0,1647.0,23833472.0,2716487.0,8773637.0,Europe,2023-02-27
Philippines,4076230,88.0,66108.0,11.0,4000837.0,24.0,9285.0,36230.0,588.0,34584000.0,307389.0,112508994.0,Asia,2023-02-27
South Africa,4063237,914.0,102595.0,0.0,3912506.0,0.0,48136.0,66878.0,1689.0,26795090.0,441027.0,60756135.0,Africa,2023-02-27
Romania,3340342,5211.0,67704.0,29.0,3260130.0,0.0,12508.0,175518.0,3558.0,26676248.0,1401701.0,19031335.0,Europe,2023-02-27
Denmark,3175129,51.0,8255.0,1.0,3165922.0,240.0,952.0,544157.0,1415.0,129194046.0,22141414.0,5834950.0,Europe,2023-02-27
Hong Kong,2883250,93.0,13451.0,0.0,2844603.0,2735.0,25196.0,379161.0,1769.0,76127725.0,10011143.0,7604299.0,Asia,2023-02-27
Sweden,2697827,0.0,23633.0,0.0,2670437.0,202.0,3757.0,264002.0,2313.0,19469139.0,1905196.0,10218971.0,Europe,2023-02-27
Serbia,2491704,894.0,17821.0,5.0,2460154.0,778.0,13729.0,287958.0,2060.0,12387136.0,1431540.0,8653016.0,Europe,2023-02-27
Iraq,2465545,0.0,25375.0,0.0,2439497.0,0.0,673.0,58474.0,602.0,19544451.0,463523.0,42164965.0,Asia,2023-02-27
Singapore,2222006,0.0,1722.0,0.0,2149583.0,0.0,70701.0,373852.0,290.0,24756666.0,4165302.0,5943546.0,Asia,2023-02-27
New Zealand,2216852,1297.0,3904.0,6.0,2205354.0,1176.0,7594.0,452585.0,797.0,7768604.0,1586011.0,4898203.0,Australia/Oceania,2023-02-27
Hungary,2194969,0.0,48745.0,0.0,2142682.0,0.0,3542.0,228494.0,5074.0,11394556.0,1186160.0,9606259.0,Europe,2023-02-27
Bangladesh,2037773,0.0,29445.0,0.0,1998448.0,0.0,9880.0,12138.0,175.0,15254399.0,90862.0,167885689.0,Asia,2023-02-27
Slovakia,1862779,19.0,21017.0,0.0,1840582.0,13.0,1180.0,341156.0,3849.0,7402309.0,1355686.0,5460193.0,Europe,2023-02-27
Georgia,1825598,0.0,16965.0,0.0,1776548.0,0.0,32085.0,459995.0,4275.0,16920079.0,4263340.0,3968738.0,Asia,2023-02-27
Jordan,1746997,0.0,14122.0,0.0,1731007.0,0.0,1868.0,169597.0,1371.0,17201885.0,1669945.0,10300869.0,Asia,2023-02-27
Ireland,1702523,0.0,8629.0,0.0,1692064.0,126.0,1830.0,339135.0,1719.0,13024205.0,2594360.0,5020199.0,Europe,2023-02-27
Pakistan,1576939,23.0,30643.0,0.0,1538689.0,0.0,7607.0,6872.0,134.0,30570862.0,133213.0,229488994.0,Asia,2023-02-27
Norway,1478979,72.0,5112.0,0.0,1473203.0,28.0,664.0,268351.0,928.0,11002430.0,1996315.0,5511370.0,Europe,2023-02-27
Finland,1462169,0.0,8892.0,0.0,1451702.0,96.0,1575.0,263219.0,1601.0,12047792.0,2168835.0,5554960.0,Europe,2023-02-27
Kazakhstan,1407823,472.0,13846.0,0.0,1383020.0,0.0,10957.0,73305.0,721.0,11575012.0,602707.0,19205043.0,Asia,2023-02-27
Slovenia,1327637,121.0,7071.0,0.0,1316886.0,124.0,3680.0,638891.0,3403.0,2836500.0,1364992.0,2078034.0,Europe,2023-02-27
Lithuania,1304132,64.0,9586.0,1.0,1288956.0,598.0,5590.0,489961.0,3601.0,10376092.0,3898283.0,2661708.0,Europe,2023-02-27
Bulgaria,1296773,105.0,38216.0,5.0,1255613.0,103.0,2944.0,189459.0,5583.0,11052747.0,1614813.0,6844597.0,Europe,2023-02-27
Morocco,1272446,1.0,16296.0,0.0,1256083.0,6.0,67.0,33687.0,431.0,12982046.0,343688.0,37772756.0,Africa,2023-02-27
Croatia,1268992,326.0,17971.0,21.0,1250549.0,374.0,472.0,312615.0,4427.0,5503682.0,1355825.0,4059286.0,Europe,2023-02-27
Guatemala,1235996,26.0,20169.0,1.0,1214657.0,45.0,1170.0,66508.0,1085.0,6917051.0,372204.0,18584039.0,North America,2023-02-27
Lebanon,1231840,127.0,10828.0,3.0,1087587.0,0.0,133425.0,184273.0,1620.0,4795578.0,717380.0,6684849.0,Asia,2023-02-27
Costa Rica,1199055,0.0,9214.0,0.0,860711.0,0.0,329130.0,231373.0,1778.0,4659757.0,899158.0,5182354.0,North America,2023-02-27
Bolivia,1192933,45.0,22365.0,0.0,1157318.0,207.0,13250.0,99472.0,1865.0,2705422.0,225590.0,11992656.0,South America,2023-02-27
Tunisia,1150793,0.0,29330.0,0.0,,,,95528.0,2435.0,5001397.0,415169.0,12046656.0,Africa,2023-02-27
Cuba,1112593,10.0,8530.0,0.0,1103971.0,0.0,92.0,98410.0,754.0,14317196.0,1266375.0,11305652.0,North America,2023-02-27
Ecuador,1056578,0.0,36008.0,0.0,1020570.0,4571.0,0.0,58331.0,1988.0,3082403.0,170173.0,18113361.0,South America,2023-02-27
UAE,1051930,68.0,2349.0,0.0,1035074.0,99.0,14507.0,104340.0,233.0,199206191.0,19759020.0,10081785.0,Asia,2023-02-27
Uruguay,1034303,257.0,7617.0,0.0,1026186.0,191.0,500.0,295852.0,2179.0,6114822.0,1749083.0,3496016.0,South America,2023-02-27
Panama,1031273,259.0,8604.0,1.0,1022299.0,413.0,370.0,231905.0,1935.0,7532271.0,1693801.0,4446964.0,North America,2023-02-27
Mongolia,1007896,0.0,2179.0,0.0,1005709.0,0.0,8.0,298364.0,645.0,4030048.0,1193000.0,3378078.0,Asia,2023-02-27
Nepal,1001143,3.0,12020.0,0.0,989115.0,2.0,8.0,33122.0,398.0,6012867.0,198933.0,30225582.0,Asia,2023-02-27
Belarus,994037,0.0,7118.0,0.0,985592.0,0.0,1327.0,105381.0,755.0,13646641.0,1446722.0,9432800.0,Europe,2023-02-27
Latvia,975977,9.0,6239.0,0.0,969402.0,10.0,336.0,527887.0,3375.0,7864358.0,4253678.0,1848837.0,Europe,2023-02-27
Saudi Arabia,829388,101.0,9615.0,1.0,816685.0,55.0,3088.0,23138.0,268.0,45140040.0,1259315.0,35844909.0,Asia,2023-02-27
Azerbaijan,828512,0.0,10117.0,0.0,818238.0,0.0,157.0,80436.0,982.0,7522178.0,730294.0,10300205.0,Asia,2023-02-27
Paraguay,808327,0.0,19870.0,0.0,,,,110641.0,2720.0,2657506.0,363751.0,7305843.0,South America,2023-02-27
Bahrain,707105,855.0,1548.0,0.0,706013.0,0.0,-456.0,396363.0,868.0,10735877.0,6017926.0,1783983.0,Asia,2023-02-27
Sri Lanka,672029,2.0,16830.0,0.0,655197.0,1.0,2.0,31147.0,780.0,6486117.0,300619.0,21575842.0,Asia,2023-02-27
Kuwait,663456,0.0,2570.0,0.0,660237.0,0.0,649.0,151463.0,587.0,8455743.0,1930391.0,4380326.0,Asia,2023-02-27
Dominican Republic,660533,0.0,4384.0,0.0,644785.0,0.0,11364.0,59742.0,397.0,3740928.0,338350.0,11056370.0,North America,2023-02-27
Cyprus,649093,0.0,1305.0,0.0,642855.0,0.0,4933.0,530570.0,1067.0,9640118.0,7879860.0,1223387.0,Asia,2023-02-27
Myanmar,633914,3.0,19490.0,0.0,614398.0,1.0,26.0,11478.0,353.0,10047850.0,181937.0,55227143.0,Asia,2023-02-27
Palestine,621008,0.0,5404.0,0.0,615445.0,0.0,159.0,116173.0,1011.0,3078533.0,575907.0,5345541.0,Asia,2023-02-27
Estonia,614848,0.0,2934.0,0.0,524990.0,0.0,86924.0,465121.0,2220.0,3671717.0,2777585.0,1321910.0,Europe,2023-02-27
Moldova,603750,0.0,11974.0,0.0,504142.0,0.0,87634.0,150442.0,2984.0,3216305.0,801437.0,4013171.0,Europe,2023-02-27
Venezuela,551981,7.0,5853.0,0.0,545871.0,30.0,257.0,18860.0,200.0,3359014.0,114771.0,29266991.0,South America,2023-02-27
Egypt,515698,0.0,24613.0,0.0,442182.0,0.0,48903.0,4858.0,232.0,3693367.0,34792.0,106156692.0,Africa,2023-02-27
Libya,507174,3.0,6437.0,0.0,500734.0,1.0,3.0,72034.0,914.0,2483676.0,352758.0,7040745.0,Africa,2023-02-27
China,503302,0.0,5272.0,0.0,379053.0,0.0,118977.0,347.0,4.0,160000000.0,110461.0,1448471400.0,Asia,2023-02-27
Ethiopia,499974,15.0,7572.0,0.0,487236.0,15.0,5166.0,4138.0,63.0,5487912.0,45425.0,120812698.0,Africa,2023-02-27
Qatar,494056,120.0,686.0,0.0,493016.0,87.0,354.0,165795.0,230.0,4065369.0,1364257.0,2979915.0,Asia,2023-02-27
Réunion,486588,0.0,921.0,0.0,418572.0,0.0,67095.0,535854.0,1014.0,1603660.0,1766027.0,908061.0,Africa,2023-02-27
Honduras,472116,559.0,11111.0,2.0,,,,46190.0,1087.0,1633222.0,159787.0,10221247.0,North America,2023-02-27
Armenia,446819,0.0,8721.0,0.0,435162.0,0.0,2936.0,150345.0,2934.0,3242901.0,1091164.0,2971966.0,Asia,2023-02-27
Bosnia and Herzegovina,401575,0.0,16278.0,0.0,379084.0,0.0,6213.0,123588.0,5010.0,1884721.0,580036.0,3249317.0,Europe,2023-02-27
Oman,399449,0.0,4628.0,0.0,384669.0,0.0,10152.0,75028.0,869.0,25000000.0,4695724.0,5323993.0,Asia,2023-02-27
North Macedonia,346852,0.0,9662.0,0.0,337068.0,0.0,122.0,166651.0,4642.0,2226216.0,1069626.0,2081304.0,Europe,2023-02-27
Zambia,342964,133.0,4057.0,2.0,338645.0,356.0,262.0,17615.0,208.0,3931881.0,201943.0,19470234.0,Africa,2023-02-27
Kenya,342912,12.0,5688.0,0.0,337198.0,15.0,26.0,6100.0,101.0,3967062.0,70569.0,56215221.0,Africa,2023-02-27
Albania,334380,2.0,3596.0,0.0,329140.0,13.0,1644.0,116656.0,1255.0,1941032.0,677173.0,2866374.0,Europe,2023-02-27
Botswana,329727,65.0,2801.0,0.0,326868.0,0.0,58.0,135070.0,1147.0,2026898.0,830300.0,2441162.0,Africa,2023-02-27
Luxembourg,297757,0.0,1133.0,0.0,288991.0,0.0,7633.0,463528.0,1764.0,4412567.0,6869188.0,642371.0,Europe,2023-02-27
Montenegro,288197,109.0,2804.0,3.0,284604.0,141.0,789.0,458949.0,4465.0,2715954.0,4325112.0,627950.0,Europe,2023-02-27
Brunei,277992,0.0,225.0,0.0,243601.0,0.0,34166.0,624097.0,505.0,717784.0,1611437.0,445431.0,Asia,2023-02-27
Algeria,271440,0.0,6881.0,0.0,182791.0,0.0,81768.0,5985.0,152.0,230861.0,5091.0,45350148.0,Africa,2023-02-27
Nigeria,266593,130.0,3155.0,0.0,259850.0,0.0,3588.0,1230.0,15.0,5708974.0,26339.0,216746934.0,Africa,2023-02-27
Zimbabwe,263921,0.0,5663.0,0.0,257205.0,0.0,1053.0,17214.0,369.0,2525756.0,164744.0,15331428.0,Africa,2023-02-27
Uzbekistan,250932,0.0,1637.0,0.0,241486.0,0.0,7809.0,7298.0,48.0,1377915.0,40077.0,34382084.0,Asia,2023-02-27
Mozambique,233098,0.0,2242.0,0.0,228805.0,0.0,2051.0,7044.0,68.0,1371127.0,41437.0,33089461.0,Africa,2023-02-27
Martinique,229807,0.0,1098.0,0.0,,,,614314.0,2935.0,828928.0,2215870.0,374087.0,North America,2023-02-27
Laos,218015,0.0,758.0,0.0,,,,29142.0,101.0,1233207.0,164845.0,7481023.0,Asia,2023-02-27
Afghanistan,209306,32.0,7896.0,0.0,190810.0,162.0,10600.0,5136.0,194.0,1200009.0,29445.0,40754388.0,Asia,2023-02-27
Iceland,208999,0.0,229.0,0.0,,,,605105.0,663.0,1996384.0,5780036.0,345393.0,Europe,2023-02-27
Kyrgyzstan,206633,0.0,2991.0,0.0,196406.0,0.0,7236.0,30711.0,445.0,1907195.0,283460.0,6728271.0,Asia,2023-02-27
Guadeloupe,201852,0.0,1010.0,0.0,,,,504890.0,2526.0,938039.0,2346306.0,399794.0,North America,2023-02-27
El Salvador,201785,0.0,4230.0,0.0,179410.0,0.0,18145.0,30805.0,646.0,2610114.0,398467.0,6550389.0,North America,2023-02-27
Trinidad and Tobago,188737,0.0,4339.0,0.0,184363.0,0.0,35.0,134181.0,3085.0,895520.0,636663.0,1406585.0,North America,2023-02-27
Maldives,185732,3.0,311.0,0.0,163687.0,0.0,21734.0,343322.0,575.0,2213831.0,4092223.0,540985.0,Asia,2023-02-27
Ghana,171172,0.0,1462.0,0.0,169697.0,0.0,13.0,5284.0,45.0,2529956.0,78096.0,32395450.0,Africa,2023-02-27
Namibia,171121,0.0,4090.0,0.0,166689.0,0.0,342.0,64969.0,1553.0,1062663.0,403460.0,2633874.0,Africa,2023-02-27
Uganda,170504,26.0,3630.0,0.0,100431.0,0.0,66443.0,3520.0,75.0,3012408.0,62198.0,48432863.0,Africa,2023-02-27
Jamaica,154065,0.0,3500.0,0.0,102393.0,0.0,48172.0,51611.0,1172.0,1183986.0,396633.0,2985094.0,North America,2023-02-27
Cambodia,138715,1.0,3056.0,0.0,135652.0,2.0,7.0,8080.0,178.0,3091420.0,180062.0,17168639.0,Asia,2023-02-27
Rwanda,133180,10.0,1468.0,0.0,131634.0,0.0,78.0,9792.0,108.0,6021981.0,442778.0,13600464.0,Africa,2023-02-27
Cameroon,124392,64.0,1965.0,0.0,122344.0,11.0,83.0,4457.0,70.0,1751774.0,62762.0,27911548.0,Africa,2023-02-27
Malta,117477,139.0,827.0,0.0,116028.0,105.0,622.0,264568.0,1862.0,2117102.0,4767893.0,444033.0,Europe,2023-02-27
Barbados,106645,0.0,575.0,0.0,106057.0,0.0,13.0,370266.0,1996.0,794426.0,2758203.0,288023.0,North America,2023-02-27
Angola,105255,50.0,1933.0,2.0,103298.0,48.0,24.0,3005.0,55.0,1499795.0,42818.0,35027343.0,Africa,2023-02-27
Channel Islands,101320,0.0,227.0,0.0,100975.0,0.0,118.0,574171.0,1286.0,1252808.0,7099551.0,176463.0,Europe,2023-02-27
French Guiana,98041,0.0,420.0,0.0,11254.0,0.0,86367.0,312065.0,1337.0,651257.0,2072951.0,314169.0,South America,2023-02-27
DRC,95646,0.0,1464.0,0.0,84282.0,0.0,9900.0,1004.0,15.0,846704.0,8890.0,95240792.0,Africa,2023-02-27
Senegal,88917,0.0,1971.0,0.0,86938.0,0.0,8.0,5037.0,112.0,1146543.0,64946.0,17653671.0,Africa,2023-02-27
Malawi,88681,0.0,2686.0,0.0,85542.0,0.0,453.0,4394.0,133.0,624784.0,30959.0,20180839.0,Africa,2023-02-27
Ivory Coast,88185,3.0,834.0,0.0,87313.0,14.0,38.0,3179.0,30.0,1678735.0,60512.0,27742298.0,Africa,2023-02-27
Suriname,82227,0.0,1400.0,0.0,,,,137773.0,2346.0,240907.0,403644.0,596831.0,South America,2023-02-27
New Caledonia,79876,0.0,314.0,0.0,79557.0,0.0,5.0,274568.0,1079.0,98964.0,340182.0,290915.0,Australia/Oceania,2023-02-27
French Polynesia,77957,0.0,649.0,0.0,,,,274338.0,2284.0,0.0,0.0,284164.0,Australia/Oceania,2023-02-27
Eswatini,74199,0.0,1423.0,0.0,72726.0,0.0,50.0,62625.0,1201.0,1048704.0,885119.0,1184817.0,Africa,2023-02-27
Guyana,73066,0.0,1298.0,0.0,71742.0,0.0,26.0,92017.0,1635.0,721408.0,908523.0,794045.0,South America,2023-02-27
Belize,70757,17.0,688.0,0.0,70056.0,20.0,13.0,171661.0,1669.0,576016.0,1397453.0,412190.0,North America,2023-02-27
Fiji,68889,0.0,883.0,0.0,66850.0,0.0,1156.0,75747.0,971.0,668445.0,734986.0,909466.0,Australia/Oceania,2023-02-27
Madagascar,67865,0.0,1422.0,0.0,66433.0,0.0,10.0,2326.0,49.0,525461.0,18009.0,29178077.0,Africa,2023-02-27
Sudan,63787,0.0,5011.0,0.0,58438.0,0.0,338.0,1387.0,109.0,562941.0,12240.0,45992020.0,Africa,2023-02-27
